account_id,username_length,username_digit_ratio,has_profile_pic,bio_length,has_external_url,is_private,followers_count,following_count,follower_following_ratio,posts_count,avg_likes_per_post,avg_comments_per_post,posting_freq_per_week,account_age_days,engagement_rate,night_activity_ratio,graph_degree,clustering_coefficient,betweenness_centrality,is_fake
acc_207,4,0.12,1,46,0,1,430,109,3.945,41,71.41,4.04,0.54,998,0.1755,0.136,13,0.0256,0.000472,0
acc_208,13,0.003,1,19,0,0,547,4,136.75,41,72.71,11.17,4.91,724,0.1533,0.215,26,0.0,0.002654,0
acc_209,17,0.452,0,0,0,0,14,5253,0.003,1,0.21,0.26,0.49,99,0.0334,0.668,27,0.0,0.002251,1
acc_210,4,0.148,1,68,0,0,299,97,3.082,52,1.97,3.07,8.23,2492,0.0168,0.293,5,0.1,0.000342,0
acc_211,19,0.56,1,13,0,0,3,783,0.004,0,6.55,0.1,0.96,15,1.0,0.656,21,0.0,0.001052,1
acc_212,11,0.187,1,132,1,0,2281,741,3.078,49,25.29,1.61,5.45,2986,0.0118,0.185,7,0.0,0.000825,0
acc_213,9,0.014,1,121,0,1,77,186,0.414,45,169.32,3.97,1.39,747,1.0,0.323,28,0.0079,0.001813,0
acc_214,6,0.163,1,32,1,0,82,93,0.882,40,46.2,1.64,1.2,1006,0.5834,0.18,14,0.0,0.000396,0
acc_215,5,0.036,1,131,0,1,107,52,2.058,44,93.95,0.93,1.33,2691,0.8867,0.195,7,0.0,0.000169,0
acc_216,14,0.092,1,27,1,1,66,142,0.465,46,39.94,7.83,2.97,182,0.7238,0.129,9,0.0,0.000464,0
acc_217,13,0.415,1,2,0,1,3,247,0.012,4,1.52,0.03,0.84,48,0.5155,0.424,32,0.0,0.007273,1
acc_218,8,0.17,1,148,0,0,1393,406,3.431,48,3.44,2.23,0.41,1926,0.0041,0.184,17,0.0,0.003375,0
acc_219,17,0.585,0,13,0,1,100,1094,0.091,0,1.67,0.43,0.07,141,0.021,0.755,15,0.0,0.000659,1
acc_220,5,0.049,1,12,0,1,58,892,0.065,41,24.89,1.54,10.42,1730,0.4557,0.311,8,0.0,0.000284,0
acc_221,19,0.363,1,0,1,1,5,262,0.019,3,0.37,0.14,0.22,88,0.1019,0.419,20,0.0105,0.001441,1
acc_222,5,0.102,1,34,1,1,107,25,4.28,44,1.1,11.74,0.83,2889,0.1201,0.258,13,0.0128,0.000529,0
acc_223,9,0.186,1,114,0,1,120,288,0.417,48,16.1,4.69,1.47,450,0.1732,0.21,15,0.0,0.003015,0
acc_224,8,0.02,1,140,0,0,1833,327,5.606,55,78.61,1.04,4.04,1394,0.0435,0.308,11,0.0182,0.001695,0
acc_225,11,0.08,1,53,1,0,433,59,7.339,40,30.93,2.36,5.43,581,0.0769,0.349,4,0.0,0.000167,0
acc_226,8,0.173,1,34,0,0,933,293,3.184,51,20.77,7.07,1.08,326,0.0298,0.195,15,0.0,0.000383,0
acc_227,9,0.093,1,139,0,1,3372,186,18.129,51,32.15,0.14,2.06,1486,0.0096,0.327,14,0.011,0.002936,0
acc_228,14,0.483,0,3,1,0,81,248,0.327,3,0.6,0.16,0.31,194,0.0093,0.724,15,0.0,0.000604,1
acc_229,11,0.118,1,24,0,1,2034,132,15.409,44,12.97,1.54,5.47,922,0.0071,0.317,19,0.0058,0.001308,0
acc_230,15,0.461,1,6,0,0,3,222,0.014,2,2.55,0.75,0.26,52,1.0,0.794,32,0.002,0.003455,1
acc_231,7,0.065,0,134,0,1,276,52,5.308,54,23.02,0.29,0.98,1189,0.0845,0.334,8,0.0714,0.000986,0
acc_232,14,0.756,0,13,0,1,67,1813,0.037,2,5.83,0.04,0.75,180,0.0876,0.423,27,0.0028,0.002312,1
acc_233,12,0.144,1,15,0,0,954,40,23.85,39,60.11,3.51,2.13,561,0.0667,0.189,15,0.0095,0.002019,0
acc_234,11,0.444,1,5,0,1,60,1193,0.05,0,3.93,0.18,0.15,88,0.0685,0.852,13,0.0,0.000429,1
acc_235,14,0.177,1,131,0,0,247,33,7.485,39,53.01,5.9,0.78,1170,0.2385,0.191,14,0.011,0.001378,0
acc_236,5,0.076,1,35,1,0,689,329,2.094,40,21.93,1.23,3.98,538,0.0336,0.206,8,0.0,0.000195,0
acc_237,8,0.767,0,6,0,1,27,2499,0.011,2,3.85,0.46,0.05,69,0.1596,0.757,15,0.0,0.000628,1
acc_238,7,0.002,1,88,0,0,554,108,5.13,43,20.44,0.19,2.35,2770,0.0372,0.16,41,0.0024,0.009192,0
acc_239,12,0.123,1,11,1,1,273,52,5.25,40,38.65,7.94,0.53,2091,0.1707,0.147,5,0.0,8.7e-05,0
acc_240,16,0.757,0,5,0,1,14,3419,0.004,5,0.79,0.41,0.04,91,0.0858,0.593,20,0.0053,0.002407,1
acc_241,17,0.46,1,1,0,0,3,1062,0.003,4,0.22,0.64,0.37,41,0.2865,0.652,37,0.003,0.002343,1
acc_242,4,0.186,1,65,1,1,48,144,0.333,45,35.7,0.55,1.69,599,0.7552,0.162,23,0.0,0.002942,0
acc_243,4,0.008,1,140,1,0,58,109,0.532,44,10.73,0.02,3.31,2601,0.1854,0.232,18,0.0,0.005255,0
acc_244,9,0.521,1,5,0,1,25,386,0.065,3,0.21,0.26,0.4,181,0.0185,0.44,16,0.0083,0.000698,1
acc_245,8,0.047,0,61,1,0,204,268,0.761,49,25.15,1.25,1.82,296,0.1294,0.262,18,0.0,0.001384,0
acc_246,6,0.111,1,44,0,0,474,77,6.156,49,27.23,7.58,1.96,1369,0.0734,0.096,19,0.0,0.002733,0
acc_247,12,0.116,1,132,1,1,325,63,5.159,36,26.23,2.06,2.67,1084,0.087,0.255,15,0.0,0.000744,0
acc_248,9,0.035,1,96,0,1,510,108,4.722,50,7.08,3.56,2.46,2152,0.0209,0.068,14,0.011,0.000468,0
acc_249,6,0.026,0,116,0,0,586,871,0.673,43,8.55,4.43,10.59,836,0.0222,0.077,9,0.0,0.000286,0
acc_250,7,0.089,1,30,0,1,142,314,0.452,38,33.52,2.35,0.62,2255,0.2526,0.175,8,0.0357,0.000615,0
acc_251,6,0.111,1,117,0,1,48,387,0.124,44,8.27,0.09,6.81,2694,0.1742,0.118,8,0.0,0.000209,0
acc_252,4,0.007,1,99,0,0,41,506,0.081,49,10.35,4.21,0.37,392,0.3551,0.318,19,0.0,0.001374,0
acc_253,13,0.054,1,38,1,1,40,91,0.44,40,16.02,9.81,1.38,323,0.6456,0.217,13,0.0128,0.001068,0
acc_254,9,0.167,1,111,1,0,47,50,0.94,49,5.29,3.14,0.02,2085,0.1793,0.066,12,0.0,0.001074,0
acc_255,8,0.52,0,12,0,1,162,931,0.174,1,1.01,0.12,0.42,146,0.007,0.506,45,0.003,0.004207,1
acc_256,8,0.015,1,134,1,0,302,51,5.922,59,13.86,3.73,8.0,1991,0.0582,0.117,14,0.0,0.001835,0
acc_257,10,0.192,1,91,1,0,645,75,8.6,31,24.67,3.29,3.91,1072,0.0433,0.234,11,0.0,0.000421,0
acc_258,8,0.437,1,1,0,0,6,403,0.015,4,1.04,0.15,0.11,2,0.1979,0.786,24,0.0072,0.002509,1
acc_259,11,0.795,0,5,0,0,142,940,0.151,0,1.7,0.21,0.97,165,0.0134,0.625,17,0.0074,0.001081,1
acc_260,4,0.109,1,137,1,1,89,205,0.434,49,78.58,10.1,0.17,345,0.9964,0.27,9,0.0,0.000476,0
acc_261,5,0.073,1,23,1,0,39,94,0.415,58,34.84,5.3,1.39,1481,1.0,0.05,4,0.0,3.5e-05,0
acc_262,12,0.141,1,54,0,1,86,154,0.558,38,45.17,9.01,0.38,2566,0.63,0.293,11,0.0,0.000416,0
acc_263,11,0.002,1,78,0,0,101,415,0.243,56,65.85,5.91,6.38,926,0.7105,0.139,17,0.0,0.004282,0
acc_264,12,0.168,1,61,1,0,515,54,9.537,34,14.93,4.57,1.4,2620,0.0379,0.182,10,0.0,0.00317,0
acc_265,5,0.023,1,26,0,1,302,51,5.922,29,8.38,5.64,3.07,2788,0.0464,0.146,11,0.0,0.000547,0
acc_266,5,0.156,0,132,0,1,710,336,2.113,49,22.69,4.11,0.12,2955,0.0377,0.303,13,0.0128,0.001849,0
acc_267,8,0.1,1,98,0,1,166,480,0.346,51,13.61,14.65,12.88,1623,0.1702,0.223,7,0.0476,0.000185,0
acc_268,4,0.193,1,140,0,1,2065,217,9.516,45,6.5,3.88,3.81,1616,0.005,0.072,15,0.0286,0.000606,0
acc_269,16,0.371,1,10,1,1,26,1135,0.023,1,11.42,0.42,0.52,14,0.4552,0.747,33,0.0019,0.001978,1
acc_270,14,0.316,0,3,0,0,4,516,0.008,1,1.74,0.02,0.08,70,0.4402,0.861,19,0.0117,0.001168,1
acc_271,10,0.577,1,7,0,1,131,245,0.535,3,0.4,0.96,0.24,130,0.0104,0.444,16,0.0083,0.000731,1
acc_272,9,0.113,1,37,0,0,83,219,0.379,42,1.66,0.06,7.63,599,0.0207,0.097,10,0.0,0.000413,0
acc_273,16,0.708,1,5,0,1,15,1907,0.008,2,0.18,0.15,0.62,57,0.0222,0.891,20,0.0,0.000899,1
acc_274,5,0.057,1,22,1,0,66,341,0.194,41,0.91,1.67,4.88,2902,0.0391,0.181,11,0.0182,0.000509,0
acc_275,13,0.091,0,34,1,0,89,30,2.967,53,39.76,1.99,0.92,439,0.4691,0.231,9,0.0,0.000177,0
acc_276,14,0.145,0,79,1,1,113,66,1.712,51,38.86,1.53,1.44,1874,0.3575,0.266,8,0.0357,9.2e-05,0
acc_277,5,0.051,0,130,0,1,6,40,0.15,42,34.27,4.24,0.22,1394,1.0,0.156,3,0.3333,1.1e-05,0
acc_278,4,0.108,1,63,0,1,198,230,0.861,46,7.83,2.13,0.69,1369,0.0503,0.208,8,0.0357,0.000336,0
acc_279,4,0.041,1,73,0,1,25,1046,0.024,32,60.16,3.81,5.35,570,1.0,0.324,26,0.0031,0.001776,0
acc_280,12,0.061,1,24,1,0,320,50,6.4,43,74.77,2.11,1.03,925,0.2402,0.053,11,0.0,0.001385,0
acc_281,12,0.063,1,123,0,0,274,393,0.697,46,17.13,4.17,0.14,345,0.0777,0.274,35,0.005,0.006404,0
acc_282,17,0.575,1,14,0,1,24,2519,0.01,3,0.16,0.37,0.33,103,0.0219,0.753,14,0.0,0.000282,1
acc_283,16,0.5,0,2,0,0,15,1500,0.01,0,9.68,0.04,0.79,92,0.6481,0.646,18,0.0065,0.002854,1
acc_284,14,0.134,1,24,0,0,684,48,14.25,36,18.52,4.17,3.74,595,0.0332,0.061,8,0.0,0.000569,0
acc_285,10,0.188,1,138,0,1,75,481,0.156,70,20.61,0.48,1.3,624,0.2813,0.158,15,0.0095,0.0005,0
acc_286,15,0.482,1,8,0,0,117,2974,0.039,4,0.16,0.35,0.77,102,0.0044,0.665,24,0.0036,0.001143,1
acc_287,5,0.176,1,33,0,0,144,161,0.894,40,19.09,9.02,12.16,1873,0.1952,0.056,8,0.0,0.000139,0
acc_288,13,0.103,1,130,0,0,720,79,9.114,47,20.75,1.48,1.98,2496,0.0309,0.285,11,0.0,0.000439,0
acc_289,10,0.449,1,14,0,0,16,502,0.032,0,0.64,0.07,0.3,153,0.0443,0.76,17,0.0147,0.002204,1
acc_290,17,0.473,1,7,0,1,70,438,0.16,1,3.66,0.18,0.51,163,0.0548,0.661,12,0.0303,0.00032,1
acc_291,10,0.06,1,147,1,0,88,44,2.0,47,47.85,0.96,0.03,2352,0.5546,0.207,21,0.0048,0.004995,0
acc_292,9,0.012,1,30,0,0,145,376,0.386,40,42.73,2.4,0.32,2018,0.3113,0.131,6,0.0,0.000267,0
acc_293,4,0.174,1,92,0,1,867,276,3.141,43,9.35,2.62,2.41,1383,0.0138,0.18,15,0.0,0.000602,0
acc_294,14,0.188,1,75,0,0,3982,31,128.452,44,46.18,4.63,5.37,877,0.0128,0.233,6,0.0,5.3e-05,0
acc_295,17,0.485,0,6,0,1,67,1987,0.034,2,3.8,0.08,0.14,77,0.0579,0.622,22,0.0043,0.000601,1
acc_296,9,0.027,1,12,0,0,3551,35,101.457,43,56.54,3.71,0.66,1197,0.017,0.109,21,0.0048,0.00264,0
acc_297,13,0.154,1,25,1,0,16,120,0.133,50,61.37,3.62,4.74,776,1.0,0.085,13,0.0128,0.001284,0
acc_298,12,0.006,1,132,1,1,638,73,8.74,42,2.3,2.02,9.96,1865,0.0068,0.171,4,0.0,0.000106,0
acc_299,17,0.508,0,9,0,1,1,489,0.002,2,1.53,0.52,0.05,48,1.0,0.453,19,0.0058,0.001974,1
acc_300,10,0.391,1,3,0,1,42,723,0.058,3,0.04,0.49,0.06,93,0.0126,0.497,14,0.011,0.001254,1
acc_301,11,0.625,0,2,0,1,16,415,0.039,1,0.2,0.0,0.08,83,0.0126,0.512,27,0.0028,0.002175,1
acc_302,13,0.058,1,80,0,0,417,68,6.132,36,15.12,5.67,2.62,2307,0.0499,0.07,8,0.0,0.00228,0
acc_303,9,0.001,1,22,0,1,556,135,4.119,44,58.28,15.85,7.83,592,0.1333,0.217,13,0.0,0.001076,0
acc_304,4,0.073,1,131,1,1,127,75,1.693,42,30.5,14.83,4.3,942,0.3569,0.208,27,0.0028,0.003442,0
acc_305,11,0.09,1,102,0,0,392,119,3.294,35,0.19,1.59,3.24,1525,0.0045,0.174,15,0.0095,0.00097,0
acc_306,9,0.137,1,46,0,1,47,885,0.053,53,138.77,3.8,4.73,2795,1.0,0.199,14,0.0,0.000633,0
acc_307,14,0.152,0,117,0,1,134,1706,0.079,52,59.15,2.73,0.43,867,0.4618,0.099,9,0.0278,0.00194,0
acc_308,15,0.511,0,0,0,0,1,1226,0.001,2,4.67,0.33,1.14,85,1.0,0.885,20,0.0211,0.002271,1
acc_309,5,0.157,1,46,1,1,1812,520,3.485,51,43.17,0.97,0.12,841,0.0244,0.104,15,0.0,0.000643,0
acc_310,6,0.152,1,96,0,0,272,102,2.667,43,70.59,5.49,5.85,526,0.2797,0.082,15,0.0095,0.004859,0
acc_311,12,0.139,1,119,1,0,1177,412,2.857,46,4.12,0.78,1.68,2080,0.0042,0.22,14,0.0,0.000968,0
acc_312,7,0.188,1,123,1,1,546,217,2.516,35,114.74,7.19,2.02,1017,0.2233,0.154,16,0.0,0.000763,0
acc_313,12,0.106,1,98,1,1,1628,365,4.46,53,2.27,2.59,3.51,2946,0.003,0.211,9,0.0,0.000611,0
acc_314,5,0.078,1,36,0,0,46,46,1.0,47,61.95,3.31,3.33,1807,1.0,0.15,25,0.0133,0.001546,0
acc_315,16,0.535,1,12,0,1,62,1441,0.043,5,5.36,0.26,0.39,157,0.0907,0.505,22,0.013,0.003676,1
acc_316,10,0.085,1,47,0,0,158,302,0.523,37,16.63,2.56,2.99,2253,0.1215,0.053,24,0.0,0.002512,0
acc_317,14,0.157,1,132,1,0,170,105,1.619,47,69.43,13.03,0.85,566,0.485,0.15,6,0.0667,0.002585,0
acc_318,14,0.134,1,36,0,1,48,107,0.449,49,68.48,0.5,4.62,2362,1.0,0.319,12,0.0152,0.000832,0
acc_319,4,0.139,1,65,1,0,143,238,0.601,50,49.79,3.04,3.05,2472,0.3694,0.126,17,0.0,0.000728,0
acc_320,10,0.062,1,124,0,0,136,26,5.231,38,42.72,0.36,3.15,2216,0.3167,0.097,12,0.0,0.000763,0
acc_321,9,0.098,1,33,1,1,172,176,0.977,45,7.0,6.65,0.44,936,0.0793,0.332,7,0.0,0.000185,0
acc_322,14,0.058,1,97,0,0,94,25,3.76,41,125.43,0.67,3.97,1104,1.0,0.085,13,0.0,0.000564,0
acc_323,9,0.194,1,60,1,1,57,475,0.12,57,65.52,2.41,1.66,2776,1.0,0.178,18,0.0,0.002627,0
acc_324,17,0.544,1,10,0,1,50,2122,0.024,0,1.63,0.46,0.39,175,0.0419,0.488,25,0.01,0.001345,1
acc_325,11,0.778,1,0,0,1,81,1061,0.076,3,0.98,0.03,1.23,107,0.0125,0.724,21,0.0048,0.001139,1
acc_326,8,0.033,1,24,0,0,708,44,16.091,43,40.3,6.28,1.04,2141,0.0658,0.196,12,0.0152,0.000909,0
acc_327,12,0.524,0,8,0,0,15,1778,0.008,0,2.26,0.06,0.21,156,0.1547,0.535,12,0.0303,0.000174,1
acc_328,6,0.063,1,58,1,0,584,276,2.116,46,5.48,5.34,2.76,2158,0.0185,0.053,11,0.0,0.001189,0
acc_329,14,0.106,1,127,0,0,2094,145,14.441,45,2.9,2.68,0.5,2826,0.0027,0.323,24,0.0,0.001373,0
acc_330,4,0.114,1,81,1,1,4392,177,24.814,35,30.56,17.09,3.04,1775,0.0109,0.231,5,0.0,3.8e-05,0
acc_331,16,0.731,0,2,0,0,112,825,0.136,6,0.95,0.16,0.4,185,0.0099,0.648,18,0.0131,0.000862,1
acc_332,11,0.088,1,69,0,1,66,148,0.446,44,79.55,2.01,9.19,2933,1.0,0.18,15,0.0,0.00125,0
acc_333,13,0.304,1,2,0,1,61,356,0.171,3,1.38,0.07,0.03,31,0.0238,0.472,21,0.0,0.003494,1
acc_334,19,0.374,0,6,0,1,9,945,0.01,2,0.18,0.08,0.1,44,0.0286,0.412,26,0.0,0.003574,1
acc_335,8,0.432,0,9,0,1,3,2158,0.001,2,1.98,0.46,0.52,108,0.8118,0.652,9,0.0,0.000224,1
acc_336,18,0.732,1,10,0,1,17,1072,0.016,4,4.3,0.21,0.19,149,0.2649,0.75,11,0.0,0.000635,1
acc_337,19,0.494,1,11,0,1,12,1056,0.011,1,3.28,0.21,1.9,73,0.2915,0.891,18,0.0131,0.000773,1
acc_338,5,0.016,1,120,0,0,107,134,0.799,45,5.67,0.44,0.4,1717,0.0571,0.274,9,0.0,0.000385,0
acc_339,13,0.689,1,5,1,0,19,388,0.049,1,2.23,0.22,1.14,154,0.1288,0.695,13,0.0256,0.001074,1
acc_340,8,0.158,1,55,0,1,234,497,0.471,49,4.12,1.31,4.43,1425,0.0232,0.307,11,0.0,0.000591,0
acc_341,13,0.033,1,56,0,0,143,186,0.769,48,2.08,0.61,3.78,359,0.0188,0.147,10,0.0222,0.001047,0
acc_342,15,0.368,0,0,0,1,33,531,0.062,1,2.8,0.1,0.12,169,0.0877,0.42,20,0.0105,0.00219,1
acc_343,10,0.08,1,87,1,0,302,114,2.649,41,9.46,3.95,1.08,2443,0.0444,0.072,8,0.0714,0.00042,0
acc_344,9,0.027,1,41,0,0,83,42,1.976,43,25.08,11.5,0.13,1706,0.4407,0.138,6,0.0667,0.000305,0
acc_345,11,0.184,0,125,0,1,189,117,1.615,48,26.1,2.75,0.47,2315,0.1526,0.195,14,0.011,0.000778,0
acc_346,11,0.043,1,103,0,1,371,404,0.918,43,36.65,1.72,7.47,866,0.1034,0.08,8,0.0,0.000498,0
acc_347,10,0.185,1,68,1,1,416,96,4.333,56,15.41,0.03,0.19,1420,0.0371,0.143,15,0.0,0.000589,0
acc_348,11,0.037,1,104,1,0,269,1895,0.142,45,6.02,1.65,0.06,1637,0.0285,0.232,6,0.0,0.000207,0
acc_349,14,0.174,1,149,0,1,761,308,2.471,54,3.06,2.64,2.17,659,0.0075,0.231,37,0.0015,0.005238,0
acc_350,6,0.022,1,68,1,1,366,48,7.625,47,4.61,15.66,1.5,1306,0.0554,0.101,8,0.0,0.001882,0
acc_351,9,0.122,1,49,0,1,1351,74,18.257,63,13.21,6.65,0.93,1382,0.0147,0.284,3,0.0,0.000218,0
acc_352,19,0.578,0,13,0,0,41,531,0.077,3,3.84,0.09,0.37,107,0.0958,0.406,21,0.0,0.002028,1
acc_353,16,0.688,1,8,0,1,3,299,0.01,2,1.12,0.24,0.2,77,0.4551,0.722,14,0.011,0.001009,1
acc_354,14,0.152,1,83,0,0,72,652,0.11,47,7.97,1.66,1.94,963,0.1339,0.079,7,0.0476,0.000263,0
acc_355,12,0.383,1,12,0,0,2,430,0.005,4,0.35,0.04,0.71,120,0.1952,0.583,14,0.022,0.000525,1
acc_356,12,0.132,1,15,1,0,47,357,0.132,54,12.76,2.92,1.44,2423,0.3336,0.292,7,0.0476,0.000269,0
acc_357,14,0.363,0,3,0,1,89,684,0.13,1,3.74,0.4,0.12,158,0.0465,0.558,11,0.0,0.000155,1
acc_358,13,0.512,0,8,0,1,42,2648,0.016,3,0.76,0.26,1.5,146,0.0241,0.871,19,0.0117,0.004684,1
acc_359,10,0.044,1,48,1,1,762,362,2.105,38,11.31,10.66,1.36,626,0.0288,0.316,8,0.0,0.00087,0
acc_360,18,0.557,0,2,0,1,76,1352,0.056,2,1.27,0.12,0.7,58,0.0183,0.767,26,0.0062,0.003922,1
acc_361,16,0.5,1,2,0,1,3,735,0.004,3,0.18,0.83,0.24,120,0.3359,0.661,10,0.0444,0.000269,1
acc_362,6,0.025,1,11,1,1,167,8,20.875,40,56.82,1.09,0.13,2019,0.3468,0.219,12,0.0,0.001166,0
acc_363,6,0.129,1,56,1,0,646,199,3.246,43,18.81,3.68,3.71,2948,0.0348,0.123,13,0.0,0.002794,0
acc_364,12,0.645,1,9,0,1,54,511,0.106,2,0.44,0.98,0.36,152,0.0263,0.716,16,0.0167,0.00086,1
acc_365,11,0.071,1,134,1,1,458,47,9.745,52,13.01,4.27,0.71,2444,0.0377,0.248,8,0.0,0.000225,0
acc_366,12,0.578,0,13,0,1,160,1573,0.102,2,0.67,0.09,0.97,28,0.0048,0.785,21,0.0143,0.001059,1
acc_367,8,0.437,0,9,0,1,0,239,0.0,1,0.4,0.33,0.31,120,0.7342,0.764,13,0.0385,0.000854,1
acc_368,12,0.455,1,14,0,1,92,724,0.127,2,0.33,0.21,0.27,143,0.0059,0.621,20,0.0,0.001152,1
acc_369,11,0.095,1,119,0,1,404,577,0.7,32,0.83,1.6,2.31,2395,0.006,0.287,24,0.0036,0.003523,0
acc_370,13,0.118,1,65,1,0,24892,190,131.011,44,4.49,0.41,4.25,886,0.0002,0.27,12,0.0152,0.000375,0
acc_371,14,0.031,1,105,0,1,1242,51,24.353,49,23.74,9.86,2.02,1313,0.027,0.131,17,0.0,0.001667,0
acc_372,12,0.167,1,32,0,0,96,455,0.211,39,52.19,0.56,1.81,1134,0.5494,0.256,4,0.0,5.9e-05,0
acc_373,11,0.162,0,20,0,1,61,74,0.824,49,8.92,0.32,4.99,2359,0.1514,0.137,16,0.0083,0.001376,0
acc_374,11,0.056,1,89,0,1,135,189,0.714,53,33.04,6.87,1.55,2967,0.2956,0.289,4,0.0,0.000106,0
acc_375,5,0.115,1,78,1,1,233,26,8.962,53,48.25,0.6,0.87,708,0.2096,0.169,17,0.0,0.001124,0
acc_376,7,0.053,1,148,0,1,195,1830,0.107,42,33.52,2.76,13.58,2102,0.1861,0.105,4,0.0,0.000117,0
acc_377,8,0.789,1,1,0,1,59,1361,0.043,2,0.47,0.3,1.87,130,0.0131,0.748,27,0.0028,0.004109,1
acc_378,18,0.637,0,8,0,1,14,941,0.015,2,1.04,0.25,0.13,55,0.0922,0.501,14,0.0,0.000525,1
acc_379,8,0.158,1,117,0,1,205,133,1.541,46,1.8,0.29,4.87,1269,0.0102,0.292,4,0.0,0.00013,0
acc_380,13,0.116,1,51,0,1,212,123,1.724,49,73.15,1.42,0.04,1358,0.3517,0.346,6,0.0,0.000271,0
acc_381,10,0.075,1,16,1,0,4795,25,191.8,39,16.62,0.03,0.03,2084,0.0035,0.089,13,0.0,0.000496,0
acc_382,10,0.005,1,100,1,0,168,84,2.0,31,3.18,4.84,0.16,1850,0.0477,0.19,18,0.0065,0.002681,0
acc_383,6,0.154,1,143,0,1,4320,547,7.898,43,52.55,1.34,5.58,2029,0.0125,0.068,9,0.0556,0.000232,0
acc_384,12,0.711,0,8,0,1,15,886,0.017,1,0.32,0.18,0.24,191,0.0336,0.519,16,0.025,0.000946,1
acc_385,10,0.194,0,53,1,1,52,46,1.13,44,5.54,0.84,5.89,1612,0.1226,0.298,9,0.0,0.000189,0
acc_386,14,0.133,1,45,1,0,13,180,0.072,44,75.4,0.93,7.51,1923,1.0,0.244,7,0.0,0.001444,0
acc_387,14,0.74,0,12,0,1,8,206,0.039,1,0.17,0.0,0.28,53,0.0216,0.582,11,0.0182,0.000512,1
acc_388,11,0.322,0,5,0,1,43,388,0.111,0,1.25,0.29,0.05,54,0.0357,0.678,11,0.0,0.000356,1
acc_389,4,0.076,1,16,0,0,104,169,0.615,62,12.72,6.92,0.74,701,0.1888,0.243,13,0.0128,0.000636,0
acc_390,5,0.106,1,22,1,1,120,184,0.652,44,3.47,17.99,8.93,1261,0.1789,0.33,12,0.0,0.000451,0
acc_391,6,0.045,0,84,1,1,274,95,2.884,38,14.97,2.53,1.22,1394,0.0639,0.168,5,0.1,5.4e-05,0
acc_392,10,0.007,1,49,0,1,47,50,0.94,58,36.0,1.29,2.12,493,0.7934,0.3,23,0.0,0.003359,0
acc_393,15,0.591,0,13,0,1,48,1973,0.024,3,0.13,0.02,0.24,150,0.003,0.757,17,0.0221,0.001311,1
acc_394,8,0.426,0,13,0,1,7,315,0.022,3,0.88,0.47,0.36,168,0.1927,0.512,19,0.0117,0.000929,1
acc_395,5,0.079,1,119,1,0,258,361,0.715,51,23.58,1.77,5.28,2103,0.0983,0.198,14,0.0,0.002259,0
acc_396,13,0.031,1,54,0,1,423,332,1.274,58,7.39,2.33,0.22,1891,0.023,0.325,3,0.0,0.000114,0
acc_397,8,0.077,1,90,0,0,459,63,7.286,35,11.8,0.89,8.26,1920,0.0276,0.231,13,0.0,0.00341,0
acc_398,11,0.004,1,26,1,0,48,152,0.316,43,152.45,1.53,2.28,2303,1.0,0.125,12,0.0,0.000686,0
acc_399,13,0.14,1,48,1,1,30,220,0.136,40,12.76,5.46,0.15,2031,0.6072,0.168,16,0.0,0.000676,0
acc_400,10,0.528,1,12,0,1,27,321,0.084,3,2.56,0.02,1.23,124,0.0956,0.677,19,0.0,0.001065,1
acc_401,13,0.092,1,140,0,0,367,69,5.319,41,8.11,9.22,2.22,2022,0.0472,0.21,9,0.0278,0.000489,0
acc_402,15,0.403,0,3,0,1,21,351,0.06,0,1.2,0.13,0.4,18,0.0633,0.509,19,0.0117,0.000943,1
acc_403,4,0.052,1,110,0,1,316,77,4.104,51,25.59,6.04,0.91,1912,0.1001,0.34,15,0.0095,0.000888,0
acc_404,11,0.111,1,69,0,0,131,356,0.368,53,45.39,2.85,2.92,1590,0.3682,0.241,5,0.0,0.000433,0
acc_405,11,0.085,1,89,1,0,1099,591,1.86,57,36.49,1.67,4.54,2678,0.0347,0.116,10,0.0,0.000386,0
acc_406,6,0.049,1,25,1,1,1258,347,3.625,42,1.6,5.63,0.93,2811,0.0058,0.28,15,0.0,0.002769,0
acc_407,18,0.436,0,7,0,1,38,4464,0.009,2,1.0,0.36,1.39,92,0.0356,0.448,20,0.0158,0.001819,1
acc_408,16,0.345,0,0,0,0,36,212,0.17,2,5.2,0.31,0.27,164,0.1531,0.518,19,0.0,0.00253,1
acc_409,12,0.04,1,34,1,1,66,161,0.41,52,52.57,12.6,3.58,269,0.9873,0.159,7,0.0476,0.000179,0
acc_410,11,0.624,1,4,0,0,34,1454,0.023,3,1.05,0.68,0.09,106,0.0509,0.858,24,0.0036,0.004492,1
acc_411,7,0.003,1,95,0,1,139,576,0.241,52,54.62,6.75,0.27,1898,0.4415,0.227,15,0.0,0.000539,0
acc_412,5,0.009,1,149,0,1,83,143,0.58,46,5.89,7.56,2.21,1180,0.1621,0.25,13,0.0128,0.000481,0
acc_413,17,0.646,0,13,0,0,16,1370,0.012,2,0.38,0.09,0.34,186,0.0293,0.789,21,0.0048,0.001712,1
acc_414,15,0.577,0,1,0,1,12,1201,0.01,1,0.4,0.24,0.12,140,0.0533,0.442,17,0.0147,0.000684,1
acc_415,5,0.16,1,25,1,1,451,103,4.379,50,22.46,2.12,7.98,211,0.0545,0.167,14,0.0,0.000323,0
